Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,City Name,Local Site Name
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.819449,-119.716433,PM2.5 - Local Conditions,10.685596,Micrograms/cubic meter (LC),Clovis,Clovis-Villa
36.72639,-119.733,PM2.5 - Local Conditions,12.792409,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
36.72639,-119.733,PM2.5 - Local Conditions,12.769252,Micrograms/cubic meter (LC),Fresno,Fresno-Pacific
40.77678,-124.17949,Nitrogen dioxide (NO2),4.294135,Parts per billion,Eureka,Jacobs
40.77678,-124.17949,Nitrogen dioxide (NO2),1.498372,Parts per billion,Eureka,Jacobs
40.77678,-124.17949,Ozone,0.034972,Parts per million,Eureka,Jacobs
40.77678,-124.17949,Ozone,0.032078,Parts per million,Eureka,Jacobs
40.77678,-124.17949,Ozone,0.032078,Parts per million,Eureka,Jacobs
40.77678,-124.17949,Ozone,0.032026,Parts per million,Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.538017,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
40.77678,-124.17949,PM2.5 - Local Conditions,6.506897,Micrograms/cubic meter (LC),Eureka,Jacobs
32.67618,-115.48307,Nitrogen dioxide (NO2),26.973333,Parts per billion,Calexico,Calexico-Ethel Street
32.67618,-115.48307,Nitrogen dioxide (NO2),10.633836,Parts per billion,Calexico,Calexico-Ethel Street
32.67618,-115.48307,Ozone,0.057776,Parts per million,Calexico,Calexico-Ethel Street
32.67618,-115.48307,Ozone,0.050161,Parts per million,Calexico,Calexico-Ethel Street
32.67618,-115.48307,Ozone,0.050161,Parts per million,Calexico,Calexico-Ethel Street
32.67618,-115.48307,Ozone,0.050161,Parts per million,Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,12.989655,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,10.130039,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,10.055556,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,10.055556,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.67618,-115.48307,PM2.5 - Local Conditions,9.994708,Micrograms/cubic meter (LC),Calexico,Calexico-Ethel Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.755393,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.97833,-115.53917,PM2.5 - Local Conditions,7.687258,Micrograms/cubic meter (LC),Brawley,Brawley-220 Main Street
32.79222,-115.56306,Nitrogen dioxide (NO2),16.810795,Parts per billion,El Centro,El Centro-9th Street
32.79222,-115.56306,Nitrogen dioxide (NO2),6.638445,Parts per billion,El Centro,El Centro-9th Street
32.79222,-115.56306,Ozone,0.058057,Parts per million,El Centro,El Centro-9th Street
32.79222,-115.56306,Ozone,0.050795,Parts per million,El Centro,El Centro-9th Street
32.79222,-115.56306,Ozone,0.050795,Parts per million,El Centro,El Centro-9th Street
32.79222,-115.56306,Ozone,0.050867,Parts per million,El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.179892,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
32.79222,-115.56306,PM2.5 - Local Conditions,7.122096,Micrograms/cubic meter (LC),El Centro,El Centro-9th Street
33.0325,-115.62361,Ozone,0.054259,Parts per million,Westmorland,Westmorland
33.0325,-115.62361,Ozone,0.048159,Parts per million,Westmorland,Westmorland
33.0325,-115.62361,Ozone,0.048159,Parts per million,Westmorland,Westmorland
33.0325,-115.62361,Ozone,0.048208,Parts per million,Westmorland,Westmorland
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,4.825833,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.299004,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.966741,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.299004,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,6.233241,Micrograms/cubic meter (LC),Keeler,Keeler
36.487823,-117.871036,PM2.5 - Local Conditions,5.901955,Micrograms/cubic meter (LC),Keeler,Keeler
36.595556,-118.049167,PM2.5 - Local Conditions,3.111851,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.111851,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
36.595556,-118.049167,PM2.5 - Local Conditions,3.061538,Micrograms/cubic meter (LC),Lone Pine,Lone Pine Paiute-Shoshone Reservation
37.362137,-118.417478,Ozone,0.045265,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.041418,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.041418,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.0414,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.0364,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.030571,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.030571,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,Ozone,0.031,Parts per million,Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.746616,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.746616,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,9.702353,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.21683,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.21683,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.362137,-118.417478,PM2.5 - Local Conditions,11.1375,Micrograms/cubic meter (LC),Bishop,Bishop Tribe EMO
37.155494,-118.293547,PM2.5 - Local Conditions,5.147018,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.147018,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,5.105424,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.087282,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.087282,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
37.155494,-118.293547,PM2.5 - Local Conditions,2.046667,Micrograms/cubic meter (LC),Big Pine,Stn.1 Big Pine Paiute site
35.051454,-119.40262,Ozone,0.051003,Parts per million,Maricopa,Maricopa
35.051454,-119.40262,Ozone,0.047218,Parts per million,Maricopa,Maricopa
35.051454,-119.40262,Ozone,0.047218,Parts per million,Maricopa,Maricopa
35.051454,-119.40262,Ozone,0.047203,Parts per million,Maricopa,Maricopa
