Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,Local Site Name,Address,City Name,County Name
38.74643,-121.26498,Trichloroethylene,0.02,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,"trans-1,3-Dichloropropene",0.15,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,"cis-1,3-Dichloropropene",0.15,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Ozone,0.050393,Parts per million,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,m/p Xylene,0.8,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Benzene,0.53913,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Toluene,0.843478,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Ethylbenzene,0.8,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,o-Xylene,0.4,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Styrene,0.4,Parts per billion Carbon,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Wind Speed - Scalar,4.591156,Knots,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Wind Speed - Resultant,4.280326,Knots,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Wind Direction - Resultant,171.165684,Degrees Compass,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Outdoor Temperature,62.351838,Degrees Fahrenheit,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Virtual Temperature,62.810259,Degrees Fahrenheit,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,Relative Humidity ,56.966238,Percent relative humidity,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,PM10 Total 0-10um STP,14.510196,Micrograms/cubic meter (25 C),Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,PM10 - LC,14.767093,Micrograms/cubic meter (LC),Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
38.74643,-121.26498,PM2.5 - Local Conditions,7.368552,Micrograms/cubic meter (LC),Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",Roseville,Placer
39.166017,-120.148833,Ozone,0.05062,Parts per million,Tahoe City-Fairway Drive,"221 Fairway Drive, Tahoe City, CA 96145",Tahoe City,Placer
39.166017,-120.148833,Acceptable PM2.5 AQI & Speciation Mass,5.734001,Micrograms/cubic meter (LC),Tahoe City-Fairway Drive,"221 Fairway Drive, Tahoe City, CA 96145",Tahoe City,Placer
38.867937,-121.338353,Ozone,0.044129,Parts per million,Lincoln-2885 Moore Road,"2885 MOORE ROAD, LINCOLN, CA 95648",Lincoln,Placer
38.867937,-121.338353,Acceptable PM2.5 AQI & Speciation Mass,6.596479,Micrograms/cubic meter (LC),Lincoln-2885 Moore Road,"2885 MOORE ROAD, LINCOLN, CA 95648",Lincoln,Placer
39.939567,-120.944376,PM2.5 - Local Conditions,7.978359,Micrograms/cubic meter (LC),Quincy-N Church Street,"267 N. CHURCH ST., QUINCY, CA. 95971",Quincy,Plumas
40.309644,-121.227848,Acceptable PM2.5 AQI & Speciation Mass,7.592119,Micrograms/cubic meter (LC),Chester-222 First Ave," 222 FIRST AVENUE, CHESTER, CA 96020",Chester,Plumas
39.81336,-120.47069,PM2.5 - Local Conditions,11.320846,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Antimony PM2.5 LC,0.020977,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Arsenic PM2.5 LC,0.001,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Aluminum PM2.5 LC,0.120273,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Barium PM2.5 LC,0.003114,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Bromine PM2.5 LC,0.001455,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Calcium PM2.5 LC,0.0345,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Chromium PM2.5 LC,0.002227,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Cobalt PM2.5 LC,0.002,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Copper PM2.5 LC,0.006455,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Chlorine PM2.5 LC,0.009684,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Iron PM2.5 LC,0.054705,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Lead PM2.5 LC,0.002023,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Manganese PM2.5 LC,0.002068,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Molybdenum PM2.5 LC,0.003,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Nickel PM2.5 LC,0.004045,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Mercury PM2.5 LC,0.002,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Phosphorus PM2.5 LC,0.003545,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Selenium PM2.5 LC,0.001,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Tin PM2.5 LC,0.023773,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Titanium PM2.5 LC,0.003955,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Vanadium PM2.5 LC,0.002,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Silicon PM2.5 LC,0.132295,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Zinc PM2.5 LC,0.008023,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Strontium PM2.5 LC,0.002068,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Sulfur PM2.5 LC,0.146864,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Rubidium PM2.5 LC,0.001,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Potassium PM2.5 LC,0.085114,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Yttrium PM2.5 LC,0.002,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Ammonium Ion PM2.5 LC,0.081136,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Sodium Ion Pm2.5 LC,0.045227,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Potassium Ion PM2.5 LC,0.056364,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Total Nitrate PM2.5 LC,0.195909,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC CSN_Rev Unadjusted PM2.5 LC TOT,4.975,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.401136,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC CSN_Rev Unadjusted PM2.5 LC TOR,4.631136,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC1 CSN_Rev Unadjusted PM2.5 LC,1.161591,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC2 CSN_Rev Unadjusted PM2.5 LC,1.227045,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC3 CSN_Rev Unadjusted PM2.5 LC,1.109091,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OC4 CSN_Rev Unadjusted PM2.5 LC,0.499773,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.631591,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.746591,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,EC1 CSN_Rev Unadjusted PM2.5 LC,1.242273,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,EC2 CSN_Rev Unadjusted PM2.5 LC,0.126818,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,EC3 CSN_Rev Unadjusted PM2.5 LC,0.05,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.976818,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Levoglucosan PM2.5 LC,1.072632,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Mannosan PM2.5 LC,0.306111,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Galactosan PM2.5 LC,0.106316,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Sulfate PM2.5 LC,0.388864,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
39.81336,-120.47069,Acceptable PM2.5 AQI & Speciation Mass,8.751163,Micrograms/cubic meter (LC),Portola,"420 Gulling Street, Portola, CA 96122",Portola,Plumas
33.747236,-115.820124,Ozone,0.055567,Parts per million,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Wind Speed - Scalar,5.580115,Knots,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Wind Speed - Resultant,5.075163,Knots,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Wind Direction - Resultant,196.232731,Degrees Compass,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Std Dev Hz Wind Direction,25.153174,Degrees Compass,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Outdoor Temperature,65.660212,Degrees Fahrenheit,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Relative Humidity ,29.587281,Percent relative humidity,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Solar radiation,0.378025,Langleys/minute,Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.747236,-115.820124,Rain/melt precipitation,0.000232,Inches (rainfall),Joshua Tree NP - Cottonwood Visitor Center,"Joshua Tree National Park, California",Joshua Tree National Monument,Riverside
33.92086,-116.85841,Nitric oxide (NO),0.886232,Parts per billion,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Nitrogen dioxide (NO2),20.594424,Parts per billion,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Oxides of nitrogen (NOx),8.016883,Parts per billion,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Ozone,0.0648,Parts per million,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Wind Speed - Scalar,8.586448,Knots,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Wind Direction - Scalar,227.697326,Degrees Compass,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Wind Speed - Resultant,8.417555,Knots,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Wind Direction - Resultant,227.824752,Degrees Compass,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Outdoor Temperature,67.251031,Degrees Fahrenheit,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Relative Humidity ,44.717494,Percent relative humidity,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Barometric pressure,938.024144,Millibars,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,PM10 Total 0-10um STP,17.677419,Micrograms/cubic meter (25 C),Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,PM10 - LC,16.806452,Micrograms/cubic meter (LC),Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.92086,-116.85841,Acceptable PM2.5 AQI & Speciation Mass,7.194457,Micrograms/cubic meter (LC),Banning Airport,"200 S. HATHAWAY ST., BANNING CA",Banning,Riverside
33.583018,-117.072202,Ozone,0.049852,Parts per million,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Wind Speed - Scalar,4.308375,Knots,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Wind Direction - Scalar,215.518875,Degrees Compass,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Wind Speed - Resultant,3.94663,Knots,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Wind Direction - Resultant,215.059453,Degrees Compass,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Outdoor Temperature,64.14718,Degrees Fahrenheit,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Relative Humidity ,59.241632,Percent relative humidity,Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.583018,-117.072202,Acceptable PM2.5 AQI & Speciation Mass,6.833397,Micrograms/cubic meter (LC),Temecula,"33700 Borel Road, Winchester, CA 92596",,Riverside
33.71969,-116.1897,Wind Speed - Resultant,5.476939,Knots,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,Wind Direction - Resultant,247.990282,Degrees Compass,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,Std Dev Hz Wind Direction,25.079353,Degrees Compass,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,Outdoor Temperature,74.811173,Degrees Fahrenheit,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,PM10 Total 0-10um STP,64.488477,Micrograms/cubic meter (25 C),29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,PM10 - LC,63.521042,Micrograms/cubic meter (LC),29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,PM10-2.5 - Local Conditions,53.24494,Micrograms/cubic meter (LC),29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.71969,-116.1897,PM2.5 - Local Conditions,10.672094,Micrograms/cubic meter (LC),29 Palms,"84245 Vista Del Norte, Indio, CA   92203",Indio,Riverside
33.944713,-116.830074,Ozone,0.066511,Parts per million,Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",Banning,Riverside
33.944713,-116.830074,PM10 Total 0-10um STP,16.165289,Micrograms/cubic meter (25 C),Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",Banning,Riverside
33.944713,-116.830074,PM2.5 - Local Conditions,7.233481,Micrograms/cubic meter (LC),Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",Banning,Riverside
33.572019,-116.063823,Hydrogen sulfide,0.001845,Parts per million,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Wind Speed - Scalar,4.665638,Knots,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Wind Direction - Scalar,229.239267,Degrees Compass,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Wind Speed - Resultant,4.428464,Knots,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Wind Direction - Resultant,231.170817,Degrees Compass,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Outdoor Temperature,77.931154,Degrees Fahrenheit,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,Relative Humidity ,34.930313,Percent relative humidity,Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.572019,-116.063823,PM10 Total 0-10um STP,49.138744,Micrograms/cubic meter (25 C),Mecca (Saul Martinez),"65705 Johnson St., Mecca, CA 92254",Mecca,Riverside
33.72537,-116.206842,Ozone,0.06153,Parts per million,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Wind Speed - Scalar,5.548409,Knots,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Wind Direction - Scalar,253.556649,Degrees Compass,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Wind Speed - Resultant,5.218232,Knots,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Wind Direction - Resultant,253.830746,Degrees Compass,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Outdoor Temperature,80.703459,Degrees Fahrenheit,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Relative Humidity ,30.052421,Percent relative humidity,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Barometric pressure,1011.872331,Millibars,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Sample Flow Rate- CV,0.1,Percent,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Sample Volume,24.0,Cubic meter,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Ambient Min Temperature,16.14918,Degrees Centigrade,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Ambient Max Temperature,30.496721,Degrees Centigrade,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Average Ambient Temperature,23.159016,Degrees Centigrade,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Sample Min Baro Pressure,756.852459,Millimeters (mercury),Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Sample Max Baro Pressure,761.803279,Millimeters (mercury),Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Average Ambient Pressure,759.163934,Millimeters (mercury),Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,Elapsed Sample Time,1439.836066,Minutes,Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,PM10 Total 0-10um STP,45.701793,Micrograms/cubic meter (25 C),Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.72537,-116.206842,PM2.5 - Local Conditions,6.965574,Micrograms/cubic meter (LC),Indio Amistad High School,"44801 Golf Center Parkway, Indio CA, 92201",Indio,Riverside
33.85275,-116.54101,Carbon monoxide,0.202775,Parts per million,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Nitric oxide (NO),0.325886,Parts per billion,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Nitrogen dioxide (NO2),12.562082,Parts per billion,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Oxides of nitrogen (NOx),5.229553,Parts per billion,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Ozone,0.063026,Parts per million,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Wind Speed - Scalar,4.683081,Knots,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Wind Direction - Scalar,256.805135,Degrees Compass,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Wind Speed - Resultant,4.355663,Knots,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Wind Direction - Resultant,258.74018,Degrees Compass,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Outdoor Temperature,77.832348,Degrees Fahrenheit,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Relative Humidity ,30.051633,Percent relative humidity,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Barometric pressure,990.467318,Millibars,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Sample Flow Rate- CV,0.101695,Percent,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Sample Volume,24.064407,Cubic meter,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Ambient Min Temperature,15.154237,Degrees Centigrade,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Ambient Max Temperature,30.342373,Degrees Centigrade,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Average Ambient Temperature,22.613559,Degrees Centigrade,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Sample Min Baro Pressure,741.101695,Millimeters (mercury),Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Sample Max Baro Pressure,745.79661,Millimeters (mercury),Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Average Ambient Pressure,743.40678,Millimeters (mercury),Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,Elapsed Sample Time,1439.508475,Minutes,Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,PM10 Total 0-10um STP,23.090937,Micrograms/cubic meter (25 C),Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.85275,-116.54101,PM2.5 - Local Conditions,5.7,Micrograms/cubic meter (LC),Palm Springs,"FS-590 RACQUET CLUB AVE, PALM SPRINGS",Palm Springs,Riverside
33.99958,-117.41601,Antimony (TSP) STP,0.003265,Micrograms/cubic meter (25 C),Rubidoux,"5888 MISSION BLVD., RUBIDOUX",Rubidoux,Riverside
33.99958,-117.41601,Arsenic (TSP) STP,0.00087,Micrograms/cubic meter (25 C),Rubidoux,"5888 MISSION BLVD., RUBIDOUX",Rubidoux,Riverside
33.99958,-117.41601,Beryllium (TSP) STP,0.152,Nanograms/cubic meter (25 C),Rubidoux,"5888 MISSION BLVD., RUBIDOUX",Rubidoux,Riverside
